交易对,方向,开仓时间,开仓时间戳,开仓价,平仓时间,平仓时间戳,平仓价,数量,收益,收益率,手续费,原因,仓位,累计收益,实际杠杆,当前回撤
BNB-USDT-SWAP,多,2025-08-20 20:00:00,1755720000000,873.48734000,2025-08-21 05:00:00,1755752400000,863.82360900,2.454695,-26.28,-0.0123,2.56,移动止盈/止损,0.2319,-807.29,0.2319,-0.1095
TAO-USDT-SWAP,空,2025-08-21 12:00:00,1755777600000,339.72602400,2025-08-22 02:00:00,1755828000000,340.54405100,6.461915,-7.92,-0.0036,2.64,移动止盈/止损,0.2388,-815.21,0.2388,-0.1103
TRUMP-USDT-SWAP,空,2025-08-21 12:00:00,1755777600000,8.50514940,2025-08-22 02:00:00,1755828000000,8.45884580,264.070519,9.54,0.0042,2.69,移动止盈/止损,0.2443,-805.67,0.2443,-0.1094
HYPE-USDT-SWAP,空,2025-08-21 16:00:00,1755792000000,40.76192340,2025-08-22 05:00:00,1755838800000,41.84718430,36.431617,-41.34,-0.0278,1.81,移动止盈/止损,0.1603,-847.02,0.1603,-0.1134
PENDLE-USDT-SWAP,多,2025-08-22 04:00:00,1755835200000,5.59355930,2025-08-22 11:00:00,1755860400000,5.43555639,265.652217,-43.73,-0.0294,1.76,移动止盈/止损,0.1621,-890.75,0.1621,-0.1176
BONK-USDT-SWAP,空,2025-08-22 12:00:00,1755864000000,0.02070093,2025-08-22 14:00:00,1755871200000,0.02265927,72869.358916,-144.60,-0.0959,1.90,移动止盈/止损,0.1656,-1035.35,0.1656,-0.1316
ADA-USDT-SWAP,空,2025-08-22 12:00:00,1755864000000,0.83031696,2025-08-22 14:00:00,1755871200000,0.90349034,1960.165199,-145.47,-0.0894,2.04,移动止盈/止损,0.1787,-1180.82,0.1787,-0.1457
RENDER-USDT-SWAP,空,2025-08-22 12:00:00,1755864000000,3.44165580,2025-08-22 14:00:00,1755871200000,3.73237320,499.229095,-147.28,-0.0857,2.15,移动止盈/止损,0.1886,-1328.10,0.1886,-0.1600
ETC-USDT-SWAP,多,2025-08-22 16:00:00,1755878400000,24.62346210,2025-08-23 01:00:00,1755910800000,24.42355740,29.340015,-6.73,-0.0093,0.86,移动止盈/止损,0.0833,-1334.83,0.0833,-0.1606
ARB-USDT-SWAP,多,2025-08-22 16:00:00,1755878400000,0.56245624,2025-08-23 01:00:00,1755910800000,0.57994200,1247.207315,20.95,0.0299,0.85,移动止盈/止损,0.0809,-1313.88,0.0809,-0.1586
ETH-USDT-SWAP,多,2025-08-22 16:00:00,1755878400000,4745.35448800,2025-08-23 02:00:00,1755914400000,4713.50860200,0.226360,-8.49,-0.0079,1.28,移动止盈/止损,0.1239,-1322.37,0.1239,-0.1594
SOL-USDT-SWAP,多,2025-08-23 04:00:00,1755921600000,204.70046800,2025-08-23 11:00:00,1755946800000,202.05979200,6.878349,-19.84,-0.0141,1.68,移动止盈/止损,0.1623,-1342.21,0.1623,-0.1613
AVAX-USDT-SWAP,多,2025-08-23 04:00:00,1755921600000,25.28052780,2025-08-23 15:00:00,1755961200000,25.65843390,62.866772,21.84,0.0137,1.92,移动止盈/止损,0.1832,-1320.38,0.1832,-0.1592
BOME-USDT-SWAP,多,2025-08-24 00:00:00,1755993600000,0.00242124,2025-08-24 06:00:00,1756015200000,0.00227477,325522.902579,-48.60,-0.0617,0.92,移动止盈/止损,0.0908,-1368.97,0.0908,-0.1639
SOL-USDT-SWAP,多,2025-08-24 04:00:00,1756008000000,210.83108100,2025-08-24 08:00:00,1756022400000,208.22917500,9.297261,-26.53,-0.0135,2.34,移动止盈/止损,0.2261,-1395.50,0.2261,-0.1665
BTC-USDT-SWAP,空,2025-08-25 08:00:00,1756108800000,111350.96379000,2025-08-25 15:00:00,1756134000000,112153.41422000,0.027397,-25.66,-0.0084,3.67,移动止盈/止损,0.3545,-1421.16,0.3545,-0.1690
FIL-USDT-SWAP,空,2025-08-25 16:00:00,1756137600000,2.26377360,2025-08-26 01:00:00,1756170000000,2.22122210,681.990017,27.18,0.0176,1.84,移动止盈/止损,0.1798,-1393.97,0.1798,-0.1664
TRX-USDT-SWAP,空,2025-08-25 08:00:00,1756108800000,0.35240476,2025-08-26 03:00:00,1756177200000,0.34403440,9970.659775,79.29,0.0226,4.17,移动止盈/止损,0.4084,-1314.68,0.4084,-0.1587
WIF-USDT-SWAP,空,2025-08-25 16:00:00,1756137600000,0.80501949,2025-08-26 07:00:00,1756191600000,0.78417841,1331.688137,26.48,0.0247,1.27,移动止盈/止损,0.1249,-1288.20,0.1249,-0.1561
HYPE-USDT-SWAP,多,2025-08-26 16:00:00,1756224000000,47.57375690,2025-08-27 08:00:00,1756281600000,48.94510500,23.033618,30.25,0.0276,1.33,移动止盈/止损,0.1258,-1257.95,0.1258,-0.1532
PENDLE-USDT-SWAP,空,2025-08-28 00:00:00,1756339200000,5.07699225,2025-08-28 08:00:00,1756368000000,5.15961591,269.874096,-23.96,-0.0175,1.66,移动止盈/止损,0.1567,-1281.90,0.1567,-0.1555
SOL-USDT-SWAP,多,2025-08-28 08:00:00,1756368000000,214.20141800,2025-08-28 16:00:00,1756396800000,207.37926000,6.915592,-48.93,-0.0330,1.75,移动止盈/止损,0.1699,-1330.83,0.1699,-0.1602
BNB-USDT-SWAP,多,2025-08-28 12:00:00,1756382400000,877.48774000,2025-08-28 16:00:00,1756396800000,865.12347900,4.162509,-55.82,-0.0153,4.35,移动止盈/止损,0.4193,-1386.65,0.4193,-0.1656
BTC-USDT-SWAP,多,2025-08-28 12:00:00,1756382400000,113198.91876000,2025-08-28 17:00:00,1756400400000,112327.56612000,0.031666,-31.88,-0.0089,4.28,移动止盈/止损,0.4116,-1418.53,0.4116,-0.1687
ARB-USDT-SWAP,空,2025-08-28 16:00:00,1756396800000,0.50404959,2025-08-28 22:00:00,1756418400000,0.52355235,2210.785493,-44.48,-0.0399,1.36,移动止盈/止损,0.1298,-1463.00,0.1298,-0.1730
SOL-USDT-SWAP,多,2025-08-29 04:00:00,1756440000000,217.02170000,2025-08-29 07:00:00,1756450800000,208.70912700,6.482627,-55.54,-0.0395,1.66,移动止盈/止损,0.1644,-1518.55,0.1644,-0.1784
XLM-USDT-SWAP,空,2025-08-29 04:00:00,1756440000000,0.37289271,2025-08-29 12:00:00,1756468800000,0.36278627,5915.484484,57.17,0.0259,2.61,移动止盈/止损,0.2578,-1461.37,0.2578,-0.1729
ARB-USDT-SWAP,空,2025-08-29 08:00:00,1756454400000,0.49075092,2025-08-29 12:00:00,1756468800000,0.50235023,2564.221633,-31.27,-0.0249,1.53,移动止盈/止损,0.1463,-1492.65,0.1463,-0.1759
ZEC-USDT-SWAP,多,2025-08-29 12:00:00,1756468800000,43.45434500,2025-08-29 15:00:00,1756479600000,41.91580800,32.173251,-51.15,-0.0366,1.65,移动止盈/止损,0.1635,-1543.79,0.1635,-0.1809
BONK-USDT-SWAP,空,2025-08-29 16:00:00,1756483200000,0.02003900,2025-08-29 18:00:00,1756490400000,0.02083608,52916.443267,-43.48,-0.0410,1.30,移动止盈/止损,0.1245,-1587.27,0.1245,-0.1851
PENDLE-USDT-SWAP,空,2025-08-28 16:00:00,1756396800000,4.93360659,2025-08-30 03:00:00,1756522800000,4.70857081,245.736082,53.88,0.0444,1.42,移动止盈/止损,0.1412,-1533.39,0.1412,-0.1799
BOME-USDT-SWAP,空,2025-08-29 16:00:00,1756483200000,0.00191481,2025-08-30 03:00:00,1756522800000,0.00196020,439886.504243,-20.99,-0.0249,1.02,移动止盈/止损,0.0989,-1554.38,0.0989,-0.1819
XLM-USDT-SWAP,空,2025-08-29 20:00:00,1756497600000,0.35642435,2025-08-30 19:00:00,1756580400000,0.35941594,5000.888320,-17.11,-0.0096,2.15,移动止盈/止损,0.2099,-1571.49,0.2099,-0.1836
ADA-USDT-SWAP,空,2025-08-30 12:00:00,1756555200000,0.81251874,2025-08-30 23:00:00,1756594800000,0.82198219,2259.649591,-23.60,-0.0129,2.22,移动止盈/止损,0.2171,-1595.09,0.2171,-0.1858
SOL-USDT-SWAP,空,2025-08-30 12:00:00,1756555200000,200.48994900,2025-08-30 23:00:00,1756594800000,202.61025900,8.851256,-20.91,-0.0118,2.14,移动止盈/止损,0.2099,-1616.00,0.2099,-0.1879
XLM-USDT-SWAP,空,2025-09-01 00:00:00,1756684800000,0.35094490,2025-09-01 07:00:00,1756710000000,0.35774577,6800.946510,-49.14,-0.0206,2.89,移动止盈/止损,0.2847,-1665.14,0.2847,-0.1926
ZEN-USDT-SWAP,空,2025-09-01 00:00:00,1756684800000,7.12628730,2025-09-01 07:00:00,1756710000000,7.18171810,298.454428,-19.11,-0.0090,2.56,移动止盈/止损,0.2537,-1684.25,0.2537,-0.1945
VIRTUAL-USDT-SWAP,空,2025-09-01 00:00:00,1756684800000,1.10328966,2025-09-01 07:00:00,1756710000000,1.11261125,1710.862333,-18.22,-0.0097,2.27,移动止盈/止损,0.2252,-1702.47,0.2252,-0.1962
FIL-USDT-SWAP,多,2025-09-01 08:00:00,1756713600000,2.50225020,2025-09-01 10:00:00,1756720800000,2.40075990,348.491616,-36.39,-0.0417,1.03,移动止盈/止损,0.1051,-1738.86,0.1051,-0.1998
BOME-USDT-SWAP,空,2025-09-01 16:00:00,1756742400000,0.00184182,2025-09-01 20:00:00,1756756800000,0.00180918,739347.172878,22.51,0.0165,1.62,移动止盈/止损,0.1648,-1716.35,0.1648,-0.1976
PENDLE-USDT-SWAP,空,2025-09-01 16:00:00,1756742400000,4.49295066,2025-09-02 01:00:00,1756774800000,4.49754971,365.293662,-3.65,-0.0022,1.97,移动止盈/止损,0.1987,-1720.01,0.1987,-0.1979
BOME-USDT-SWAP,空,2025-09-01 20:00:00,1756756800000,0.00180882,2025-09-02 01:00:00,1756774800000,0.00182318,623998.619570,-10.32,-0.0091,1.36,移动止盈/止损,0.1356,-1730.33,0.1356,-0.1989
VIRTUAL-USDT-SWAP,空,2025-09-01 16:00:00,1756742400000,1.05419457,2025-09-02 06:00:00,1756792800000,1.04820481,1211.413323,5.73,0.0045,1.53,移动止盈/止损,0.1546,-1724.60,0.1546,-0.1984
BCH-USDT-SWAP,多,2025-09-02 04:00:00,1756785600000,566.58665300,2025-09-02 12:00:00,1756814400000,560.50394400,2.964907,-20.04,-0.0119,2.01,移动止盈/止损,0.2028,-1744.64,0.2028,-0.2003
ZEC-USDT-SWAP,多,2025-09-02 04:00:00,1756785600000,40.96409600,2025-09-02 12:00:00,1756814400000,40.63593600,39.365487,-14.85,-0.0092,1.93,移动止盈/止损,0.1947,-1759.49,0.1947,-0.2018
VIRTUAL-USDT-SWAP,空,2025-09-02 12:00:00,1756814400000,1.00579941,2025-09-02 13:00:00,1756818000000,1.04640463,1228.988800,-51.42,-0.0416,1.51,移动止盈/止损,0.1500,-1810.90,0.1500,-0.2067
BONK-USDT-SWAP,空,2025-09-02 12:00:00,1756814400000,0.01972503,2025-09-02 13:00:00,1756818000000,0.02061406,62851.088799,-57.40,-0.0463,1.52,移动止盈/止损,0.1504,-1868.30,0.1504,-0.2123
PENDLE-USDT-SWAP,空,2025-09-02 12:00:00,1756814400000,4.34896506,2025-09-02 13:00:00,1756818000000,4.58425838,279.445930,-67.25,-0.0553,1.50,移动止盈/止损,0.1475,-1935.55,0.1475,-0.2188
BTC-USDT-SWAP,多,2025-09-02 20:00:00,1756843200000,111367.23561000,2025-09-03 07:00:00,1756882800000,111030.39585000,0.026225,-12.33,-0.0042,3.50,移动止盈/止损,0.3622,-1947.88,0.3622,-0.2200
AVAX-USDT-SWAP,多,2025-09-03 00:00:00,1756857600000,24.56445620,2025-09-03 08:00:00,1756886400000,25.04549520,78.681429,35.51,0.0184,2.34,移动止盈/止损,0.2394,-1912.38,0.2394,-0.2166
AVAX-USDT-SWAP,多,2025-09-03 08:00:00,1756886400000,25.05050480,2025-09-03 11:00:00,1756897200000,24.99050070,53.850187,-4.85,-0.0036,1.62,移动止盈/止损,0.1665,-1917.22,0.1665,-0.2170
BCH-USDT-SWAP,多,2025-09-03 08:00:00,1756886400000,600.88008200,2025-09-03 15:00:00,1756911600000,585.58143600,3.007233,-48.15,-0.0266,2.14,移动止盈/止损,0.2230,-1965.37,0.2230,-0.2217
ZEC-USDT-SWAP,多,2025-09-03 16:00:00,1756915200000,42.52425200,2025-09-03 20:00:00,1756929600000,41.83581600,39.504383,-29.20,-0.0174,2.00,移动止盈/止损,0.2083,-1994.57,0.2083,-0.2245
SOL-USDT-SWAP,多,2025-09-02 20:00:00,1756843200000,206.69066700,2025-09-03 22:00:00,1756936800000,209.76902100,6.449893,18.24,0.0137,1.61,移动止盈/止损,0.1653,-1976.32,0.1653,-0.2228
SUI-USDT-SWAP,多,2025-09-03 12:00:00,1756900800000,3.34693466,2025-09-04 03:00:00,1756954800000,3.33596637,614.364461,-9.20,-0.0045,2.46,移动止盈/止损,0.2542,-1985.53,0.2542,-0.2237
NEAR-USDT-SWAP,多,2025-09-03 20:00:00,1756929600000,2.48724870,2025-09-04 03:00:00,1756954800000,2.44075590,1049.073910,-51.88,-0.0199,3.10,移动止盈/止损,0.3240,-2037.40,0.3240,-0.2287
HYPE-USDT-SWAP,多,2025-09-04 00:00:00,1756944000000,46.28962850,2025-09-04 05:00:00,1756962000000,45.51444810,44.945371,-37.32,-0.0179,2.48,移动止盈/止损,0.2592,-2074.72,0.2592,-0.2323
BONK-USDT-SWAP,空,2025-09-04 16:00:00,1757001600000,0.01924408,2025-09-05 04:00:00,1757044800000,0.01957396,80755.000330,-28.52,-0.0184,1.88,移动止盈/止损,0.1961,-2103.24,0.1961,-0.2351
TON-USDT-SWAP,空,2025-09-05 00:00:00,1757030400000,3.08699127,2025-09-05 07:00:00,1757055600000,3.12841281,1118.642895,-50.51,-0.0146,4.17,移动止盈/止损,0.4363,-2153.75,0.4363,-0.2400
TRX-USDT-SWAP,空,2025-09-05 00:00:00,1757030400000,0.33365663,2025-09-05 07:00:00,1757055600000,0.33770377,8681.097945,-38.63,-0.0133,3.50,移动止盈/止损,0.3660,-2192.38,0.3660,-0.2437
BCH-USDT-SWAP,多,2025-09-05 12:00:00,1757073600000,606.53064700,2025-09-05 14:00:00,1757080800000,603.90960300,3.129106,-10.47,-0.0055,2.27,移动止盈/止损,0.2431,-2202.85,0.2431,-0.2447
HYPE-USDT-SWAP,多,2025-09-05 12:00:00,1757073600000,47.30072960,2025-09-05 14:00:00,1757080800000,46.24837470,31.541574,-34.96,-0.0234,1.77,移动止盈/止损,0.1911,-2237.81,0.1911,-0.2481
SUI-USDT-SWAP,多,2025-09-05 12:00:00,1757073600000,3.44004397,2025-09-05 14:00:00,1757080800000,3.35086488,612.695061,-57.14,-0.0271,2.50,移动止盈/止损,0.2700,-2294.95,0.2700,-0.2536
BCH-USDT-SWAP,多,2025-09-05 16:00:00,1757088000000,613.20131400,2025-09-06 01:00:00,1757120400000,608.59913400,2.452225,-13.08,-0.0087,1.80,移动止盈/止损,0.1952,-2308.03,0.1952,-0.2549
TON-USDT-SWAP,空,2025-09-06 08:00:00,1757145600000,3.06919305,2025-09-06 13:00:00,1757163600000,3.00390036,995.400797,61.37,0.0201,3.63,移动止盈/止损,0.3972,-2246.67,0.3972,-0.2490
TRX-USDT-SWAP,空,2025-09-05 16:00:00,1757088000000,0.33140686,2025-09-06 20:00:00,1757188800000,0.32174217,9864.830233,91.47,0.0280,3.87,移动止盈/止损,0.4243,-2155.19,0.4243,-0.2401
TRX-USDT-SWAP,空,2025-09-06 20:00:00,1757188800000,0.32167783,2025-09-06 21:00:00,1757192400000,0.30457045,10758.082665,180.00,0.0520,4.04,移动止盈/止损,0.4375,-1975.19,0.4375,-0.2227
LINK-USDT-SWAP,空,2025-09-05 16:00:00,1757088000000,22.16978280,2025-09-06 23:00:00,1757199600000,22.19321910,61.700425,-3.09,-0.0023,1.64,移动止盈/止损,0.1775,-1978.28,0.1775,-0.2230
VIRTUAL-USDT-SWAP,多,2025-09-07 04:00:00,1757217600000,1.14161415,2025-09-07 18:00:00,1757268000000,1.12798719,1548.072926,-23.20,-0.0131,2.11,移动止盈/止损,0.2160,-2001.49,0.2160,-0.2252
BNB-USDT-SWAP,多,2025-09-07 08:00:00,1757232000000,872.80727200,2025-09-07 23:00:00,1757286000000,880.58193300,4.697836,31.58,0.0077,4.94,移动止盈/止损,0.5000,-1969.90,0.5000,-0.2221
ZEC-USDT-SWAP,多,2025-09-06 16:00:00,1757174400000,43.06430600,2025-09-08 06:00:00,1757311200000,48.96510300,40.806977,238.54,0.1357,2.25,移动止盈/止损,0.2254,-1731.36,0.2254,-0.1990
HYPE-USDT-SWAP,多,2025-09-08 08:00:00,1757318400000,51.02810230,2025-09-08 19:00:00,1757358000000,50.41895760,32.362241,-21.68,-0.0131,1.97,移动止盈/止损,0.1961,-1753.05,0.1961,-0.2011
DOGE-USDT-SWAP,多,2025-09-07 20:00:00,1757275200000,0.22382238,2025-09-09 00:00:00,1757376000000,0.23854614,9566.063087,138.19,0.0645,2.65,移动止盈/止损,0.2605,-1614.85,0.2605,-0.1878
BONK-USDT-SWAP,多,2025-09-08 00:00:00,1757289600000,0.02113211,2025-09-09 12:00:00,1757419200000,0.02317968,76075.978460,153.75,0.0956,2.02,移动止盈/止损,0.1942,-1461.10,0.1942,-0.1729
VIRTUAL-USDT-SWAP,多,2025-09-09 00:00:00,1757376000000,1.29812980,2025-09-09 12:00:00,1757419200000,1.27367262,733.220591,-19.06,-0.0200,1.13,移动止盈/止损,0.1116,-1480.17,0.1116,-0.1747
RENDER-USDT-SWAP,多,2025-09-09 00:00:00,1757376000000,3.77037700,2025-09-09 13:00:00,1757422800000,3.89361060,450.845854,53.49,0.0315,2.07,移动止盈/止损,0.1993,-1426.68,0.1993,-0.1695
DOGE-USDT-SWAP,多,2025-09-09 12:00:00,1757419200000,0.24570457,2025-09-09 14:00:00,1757426400000,0.24031597,6327.343189,-35.94,-0.0231,1.85,移动止盈/止损,0.1813,-1462.62,0.1813,-0.1730
AVAX-USDT-SWAP,多,2025-09-09 12:00:00,1757419200000,26.03260300,2025-09-10 00:00:00,1757462400000,25.76442330,81.311161,-24.33,-0.0115,2.53,移动止盈/止损,0.2468,-1486.95,0.2468,-0.1754
AVAX-USDT-SWAP,多,2025-09-10 04:00:00,1757476800000,26.43564330,2025-09-10 12:00:00,1757505600000,28.10318940,77.950354,127.44,0.0618,2.55,移动止盈/止损,0.2421,-1359.52,0.2421,-0.1630
TRUMP-USDT-SWAP,多,2025-09-10 04:00:00,1757476800000,8.81788170,2025-09-10 19:00:00,1757530800000,8.75912400,321.434951,-22.28,-0.0079,3.39,移动止盈/止损,0.3330,-1381.80,0.3330,-0.1652
AVAX-USDT-SWAP,多,2025-09-10 12:00:00,1757505600000,28.10881060,2025-09-11 05:00:00,1757566800000,28.62613710,46.622402,22.53,0.0172,1.59,移动止盈/止损,0.1515,-1359.26,0.1515,-0.1630
DOT-USDT-SWAP,多,2025-09-11 00:00:00,1757548800000,4.24142410,2025-09-11 09:00:00,1757581200000,4.18758120,547.713279,-32.26,-0.0139,2.77,移动止盈/止损,0.2677,-1391.52,0.2677,-0.1661
SOL-USDT-SWAP,多,2025-09-10 12:00:00,1757505600000,223.35233300,2025-09-11 12:00:00,1757592000000,226.62733500,9.013005,27.08,0.0135,2.43,移动止盈/止损,0.2327,-1364.44,0.2327,-0.1635
TAO-USDT-SWAP,多,2025-09-11 08:00:00,1757577600000,360.34603100,2025-09-11 12:00:00,1757592000000,359.93400300,5.601082,-4.73,-0.0023,2.42,移动止盈/止损,0.2341,-1369.17,0.2341,-0.1640
SOL-USDT-SWAP,多,2025-09-11 12:00:00,1757592000000,226.67266500,2025-09-12 00:00:00,1757635200000,232.90670700,9.134149,54.42,0.0263,2.52,移动止盈/止损,0.2399,-1314.75,0.2399,-0.1587
PENDLE-USDT-SWAP,多,2025-09-11 20:00:00,1757620800000,5.18121807,2025-09-12 05:00:00,1757653200000,5.22207774,298.107618,10.32,0.0067,1.86,移动止盈/止损,0.1792,-1304.43,0.1792,-0.1577
LINK-USDT-SWAP,多,2025-09-11 20:00:00,1757620800000,24.17641740,2025-09-12 10:00:00,1757671200000,24.37856190,87.622161,15.16,0.0072,2.55,移动止盈/止损,0.2458,-1289.27,0.2458,-0.1562
DOGE-USDT-SWAP,多,2025-09-12 00:00:00,1757635200000,0.26176617,2025-09-12 12:00:00,1757678400000,0.26249375,5555.723794,2.29,0.0016,1.75,移动止盈/止损,0.1660,-1286.97,0.1660,-0.1560
DOGE-USDT-SWAP,多,2025-09-12 16:00:00,1757692800000,0.27077707,2025-09-13 09:00:00,1757754000000,0.29846015,5543.926215,151.58,0.1010,1.89,移动止盈/止损,0.1724,-1135.39,0.1724,-0.1413
SOL-USDT-SWAP,多,2025-09-12 12:00:00,1757678400000,239.24392200,2025-09-13 13:00:00,1757768400000,239.91600600,9.909944,3.81,0.0016,2.85,移动止盈/止损,0.2721,-1131.58,0.2721,-0.1409
BOME-USDT-SWAP,多,2025-09-12 16:00:00,1757692800000,0.00216722,2025-09-13 13:00:00,1757768400000,0.00225077,637264.897366,51.56,0.0373,1.69,移动止盈/止损,0.1586,-1080.02,0.1586,-0.1359
BONK-USDT-SWAP,多,2025-09-13 12:00:00,1757764800000,0.02686469,2025-09-13 14:00:00,1757772000000,0.02702430,55652.847621,7.08,0.0047,1.80,移动止盈/止损,0.1664,-1072.94,0.1664,-0.1353
ZEC-USDT-SWAP,多,2025-09-14 00:00:00,1757808000000,53.36533600,2025-09-14 13:00:00,1757854800000,53.02469700,25.393130,-10.27,-0.0076,1.62,移动止盈/止损,0.1518,-1083.21,0.1518,-0.1363
RENDER-USDT-SWAP,空,2025-09-14 12:00:00,1757851200000,3.89761020,2025-09-14 22:00:00,1757887200000,3.93739370,509.609265,-22.67,-0.0114,2.40,移动止盈/止损,0.2226,-1105.88,0.2226,-0.1385
BONK-USDT-SWAP,空,2025-09-15 08:00:00,1757923200000,0.02274972,2025-09-15 21:00:00,1757970000000,0.02330833,44830.246680,-26.28,-0.0258,1.24,移动止盈/止损,0.1147,-1132.16,0.1147,-0.1410
UNI-USDT-SWAP,空,2025-09-15 08:00:00,1757923200000,9.03509640,2025-09-16 01:00:00,1757984400000,9.14191410,167.650525,-19.74,-0.0130,1.83,移动止盈/止损,0.1703,-1151.90,0.1703,-0.1429
ARB-USDT-SWAP,空,2025-09-15 08:00:00,1757923200000,0.49225077,2025-09-16 07:00:00,1758006000000,0.49244924,2601.464266,-2.05,-0.0016,1.54,移动止盈/止损,0.1440,-1153.95,0.1440,-0.1431
TAO-USDT-SWAP,空,2025-09-16 12:00:00,1758024000000,337.24627200,2025-09-16 17:00:00,1758042000000,343.82437900,7.042232,-49.20,-0.0207,2.88,移动止盈/止损,0.2685,-1203.15,0.2685,-0.1479
FIL-USDT-SWAP,多,2025-09-16 20:00:00,1758052800000,2.63626360,2025-09-16 23:00:00,1758063600000,2.55674430,534.404808,-44.16,-0.0313,1.67,移动止盈/止损,0.1602,-1247.31,0.1602,-0.1522
BNB-USDT-SWAP,多,2025-09-16 20:00:00,1758052800000,956.02559300,2025-09-17 05:00:00,1758085200000,952.24476600,3.045643,-15.00,-0.0052,3.49,移动止盈/止损,0.3310,-1262.31,0.3310,-0.1536
BTC-USDT-SWAP,多,2025-09-16 20:00:00,1758052800000,116795.37837000,2025-09-17 10:00:00,1758103200000,116305.86825000,0.037661,-23.70,-0.0054,5.27,移动止盈/止损,0.5000,-1286.02,0.5000,-0.1559
LINK-USDT-SWAP,空,2025-09-17 12:00:00,1758110400000,22.96470330,2025-09-17 16:00:00,1758124800000,23.07130690,103.150343,-13.85,-0.0058,2.85,对齐失效,0.2720,-1299.86,0.2720,-0.1572
TON-USDT-SWAP,空,2025-09-17 16:00:00,1758124800000,3.07929204,2025-09-17 20:00:00,1758139200000,3.08150812,1182.561913,-6.99,-0.0019,4.37,移动止盈/止损,0.4186,-1306.85,0.4186,-0.1579
TRX-USDT-SWAP,空,2025-09-17 04:00:00,1758081600000,0.33953604,2025-09-17 22:00:00,1758146400000,0.34344434,4247.509192,-18.34,-0.0127,1.74,移动止盈/止损,0.1654,-1325.20,0.1654,-0.1597
HYPE-USDT-SWAP,多,2025-09-17 20:00:00,1758139200000,56.07460690,2025-09-18 10:00:00,1758189600000,57.94120530,27.683374,49.78,0.0321,1.89,移动止盈/止损,0.1786,-1275.42,0.1786,-0.1549
BCH-USDT-SWAP,多,2025-09-18 12:00:00,1758196800000,645.68456200,2025-09-18 17:00:00,1758214800000,638.42615100,3.538802,-28.41,-0.0124,2.73,移动止盈/止损,0.2591,-1303.83,0.2591,-0.1576
SUI-USDT-SWAP,多,2025-09-18 00:00:00,1758153600000,3.77877784,2025-09-18 23:00:00,1758236400000,3.88771119,385.588302,40.23,0.0276,1.77,移动止盈/止损,0.1666,-1263.60,0.1666,-0.1537
DOT-USDT-SWAP,多,2025-09-19 00:00:00,1758240000000,4.80048000,2025-09-19 02:00:00,1758247200000,4.68353160,307.163307,-37.67,-0.0255,1.75,移动止盈/止损,0.1660,-1301.27,0.1660,-0.1574
AVAX-USDT-SWAP,多,2025-09-18 00:00:00,1758153600000,31.88818850,2025-09-19 05:00:00,1758258000000,34.36256340,40.971570,99.75,0.0763,1.63,移动止盈/止损,0.1494,-1201.52,0.1494,-0.1477
NEAR-USDT-SWAP,多,2025-09-18 20:00:00,1758225600000,3.20832080,2025-09-19 11:00:00,1758279600000,3.16168380,351.379533,-17.73,-0.0157,1.34,移动止盈/止损,0.1270,-1219.25,0.1270,-0.1494
ZEC-USDT-SWAP,空,2025-09-19 04:00:00,1758254400000,49.30506900,2025-09-19 19:00:00,1758308400000,49.50495000,40.698026,-10.55,-0.0053,2.41,移动止盈/止损,0.2275,-1229.80,0.2275,-0.1505
BNB-USDT-SWAP,多,2025-09-20 16:00:00,1758384000000,1025.85257500,2025-09-20 21:00:00,1758402000000,1041.03588600,2.774897,38.69,0.0136,3.44,移动止盈/止损,0.3249,-1191.11,0.3249,-0.1467
XRP-USDT-SWAP,空,2025-09-19 20:00:00,1758312000000,2.98370160,2025-09-21 03:00:00,1758423600000,2.99639961,1205.181546,-19.63,-0.0055,4.32,移动止盈/止损,0.4100,-1210.73,0.4100,-0.1486
BNB-USDT-SWAP,多,2025-09-21 00:00:00,1758412800000,1062.16620600,2025-09-21 09:00:00,1758445200000,1059.11407800,1.822490,-7.88,-0.0041,2.32,移动止盈/止损,0.2199,-1218.61,0.2199,-0.1494
ZEC-USDT-SWAP,多,2025-09-21 04:00:00,1758427200000,51.53515300,2025-09-21 09:00:00,1758445200000,50.97490200,44.210645,-27.49,-0.0121,2.72,移动止盈/止损,0.2591,-1246.10,0.2591,-0.1520
TRX-USDT-SWAP,空,2025-09-21 12:00:00,1758456000000,0.34208579,2025-09-21 18:00:00,1758477600000,0.34444444,10312.984930,-28.57,-0.0081,4.25,移动止盈/止损,0.4006,-1274.68,0.4006,-0.1548
XLM-USDT-SWAP,空,2025-09-21 12:00:00,1758456000000,0.38276172,2025-09-22 00:00:00,1758499200000,0.37249725,8317.146623,81.60,0.0256,3.77,移动止盈/止损,0.3615,-1193.07,0.3615,-0.1469
BONK-USDT-SWAP,空,2025-09-21 20:00:00,1758484800000,0.02257674,2025-09-22 00:00:00,1758499200000,0.02164316,106488.667370,96.59,0.0402,2.83,移动止盈/止损,0.2724,-1096.48,0.2724,-0.1375
HYPE-USDT-SWAP,空,2025-09-21 00:00:00,1758412800000,54.04359510,2025-09-22 06:00:00,1758520800000,49.37693720,39.739160,182.98,0.0852,2.47,移动止盈/止损,0.2439,-913.50,0.2439,-0.1198
