交易对,方向,开仓时间,开仓价,平仓时间,平仓价,数量,收益,收益率,手续费,原因,仓位,累计收益,实际杠杆,当前回撤,持仓天数,当前收益(占权益),加仓次数
XRP-USDT-SWAP,多,2025-07-17 21:00:00,3.58099232,2025-07-18 06:00:00,3.56744322,345.638326,-6.17,-0.0006,1.48,移动止盈/止损,0.1186,597.04,0.1186,-0.0114,0.3750,-0.000582,1
LINK-USDT-SWAP,多,2025-07-18 00:00:00,18.39483930,2025-07-18 10:00:00,18.54814500,40.101219,5.26,0.0005,0.89,移动止盈/止损,0.0693,602.30,0.0693,-0.0109,0.4167,0.000496,0
OP-USDT-SWAP,多,2025-07-18 12:00:00,0.80308030,2025-07-18 18:00:00,0.76062393,847.058500,-36.76,-0.0034,0.79,移动止盈/止损,0.0636,565.55,0.0636,-0.0143,0.2500,-0.003479,0
DOGE-USDT-SWAP,多,2025-07-18 06:00:00,0.24573457,2025-07-18 19:00:00,0.23408659,2413.702015,-28.81,-0.0027,0.69,移动止盈/止损,0.0554,536.74,0.0554,-0.0170,0.5417,-0.002734,0
ETH-USDT-SWAP,多,2025-07-17 21:00:00,3501.15273420,2025-07-18 20:00:00,3516.00836400,0.605628,6.45,0.0006,2.55,移动止盈/止损,0.2012,543.18,0.2012,-0.0164,0.9583,0.000611,1
WIF-USDT-SWAP,多,2025-07-20 15:00:00,1.27292728,2025-07-20 22:00:00,1.20187980,446.008587,-32.35,-0.0031,0.66,移动止盈/止损,0.0538,510.83,0.0538,-0.0194,0.2917,-0.003078,0
LINK-USDT-SWAP,多,2025-07-20 15:00:00,19.71397120,2025-07-20 22:00:00,19.31306850,47.072252,-19.97,-0.0019,1.10,移动止盈/止损,0.0880,490.86,0.0880,-0.0213,0.2917,-0.001904,0
ETH-USDT-SWAP,多,2025-07-20 15:00:00,3785.76853900,2025-07-20 22:00:00,3745.77538500,0.422359,-18.80,-0.0018,1.91,移动止盈/止损,0.1517,472.06,0.1517,-0.0231,0.2917,-0.001795,0
LTC-USDT-SWAP,多,2025-07-21 06:00:00,120.72207100,2025-07-21 12:00:00,116.74832400,8.076141,-33.24,-0.0032,1.15,移动止盈/止损,0.0931,438.82,0.0931,-0.0262,0.2500,-0.003185,0
RENDER-USDT-SWAP,多,2025-07-21 09:00:00,4.57845780,2025-07-22 01:00:00,4.56754320,223.973359,-3.67,-0.0004,1.23,移动止盈/止损,0.0980,435.14,0.0980,-0.0265,0.6667,-0.000352,0
SOL-USDT-SWAP,多,2025-07-22 12:00:00,203.11030900,2025-07-23 12:00:00,194.22057600,3.966469,-36.21,-0.0035,0.95,移动止盈/止损,0.0772,398.94,0.0772,-0.0299,1.0000,-0.003482,0
SUI-USDT-SWAP,多,2025-07-26 09:00:00,4.13312145,2025-07-27 00:00:00,4.13458650,587.160954,-2.05,-0.0002,2.91,移动止盈/止损,0.2365,396.88,0.2365,-0.0301,0.6250,-0.000197,1
BCH-USDT-SWAP,多,2025-07-26 18:00:00,579.90114856,2025-07-27 23:00:00,589.88100600,9.248272,85.81,0.0082,6.49,移动止盈/止损,0.5253,482.69,0.5253,-0.0221,1.2083,0.008185,2
UNI-USDT-SWAP,多,2025-07-27 18:00:00,10.81608150,2025-07-28 13:00:00,10.70892900,115.563135,-13.88,-0.0013,1.49,移动止盈/止损,0.1174,468.81,0.1174,-0.0234,0.7917,-0.001325,0
TON-USDT-SWAP,多,2025-07-28 03:00:00,3.40444041,2025-07-28 13:00:00,3.35116485,713.660102,-40.91,-0.0039,2.89,移动止盈/止损,0.2292,427.90,0.2292,-0.0272,0.4167,-0.003923,0
BNB-USDT-SWAP,多,2025-07-27 15:00:00,836.67590895,2025-07-28 14:00:00,833.48664300,11.909747,-49.92,-0.0047,11.93,移动止盈/止损,0.9474,377.98,0.9474,-0.0318,0.9583,-0.004810,3
TRX-USDT-SWAP,多,2025-08-04 12:00:00,0.33149058,2025-08-05 07:00:00,0.33192680,28788.787817,1.10,0.0001,11.46,移动止盈/止损,0.9057,379.08,0.9057,-0.0317,0.7917,0.000106,1
LTC-USDT-SWAP,多,2025-08-04 00:00:00,115.15445124,2025-08-06 00:00:00,118.89810900,53.381674,192.35,0.0185,7.50,移动止盈/止损,0.5995,571.43,0.5995,-0.0138,2.0000,0.018195,3
PENDLE-USDT-SWAP,多,2025-08-07 09:00:00,4.24902486,2025-08-07 10:00:00,4.36486347,280.973047,31.10,0.0029,1.45,移动止盈/止损,0.1129,602.52,0.1129,-0.0109,0.0417,0.002933,0
ETH-USDT-SWAP,多,2025-08-07 12:00:00,3848.85484700,2025-08-07 16:00:00,3812.79868200,0.471856,-19.18,-0.0018,2.17,移动止盈/止损,0.1714,583.34,0.1714,-0.0127,0.1667,-0.001813,0
TRX-USDT-SWAP,多,2025-08-07 03:00:00,0.33912391,2025-08-08 00:00:00,0.33759624,12904.230035,-24.95,-0.0024,5.24,移动止盈/止损,0.4140,558.39,0.4140,-0.0150,0.8750,-0.002363,0
XLM-USDT-SWAP,多,2025-08-08 00:00:00,0.45435309,2025-08-08 14:00:00,0.45098490,3305.225733,-12.93,-0.0012,1.80,移动止盈/止损,0.1416,545.46,0.1416,-0.0162,0.5833,-0.001226,1
